ID,Cena,Metraż,Pokoje,Lokalizacja,Ulica,Typ,Bez Pośredników,Opis,Link
3770400,1039000,68.0,3,Kraków Prądnik Biały,ul. Starego Wiarusa,Mieszkanie,Tak,"Do sprzedania niesamowite mieszkanie położone na wysokim parterze na ekskluzywnym osiedlu Magnolie (Osiedle Łokietka na styku Krakowa i Zielonek).

Mieszkanie po generalnym remoncie, sprzedawane z pełnym wyposażeniem. Ogromnym atutem tego mieszkania jest jego lokalizacja ze względu na dużą ilość zie...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-starego-wiarusa-3-pokojowe-n0d2b0
3803070,1099000,68.0,3,Kraków Salwator,ul. Królowej Jadwigi,Mieszkanie,Nie,"| 
  SUPER CENA - SALWATOR UL. KRÓLOWEJ JADWIGI - 3 POKOJE W KAMIENICY NA PARTERZE - 68,7 M2    
 
 LOKALIZACJA:  
Salwator to niezwykle popularna, klimatyczna, bogata w historię cześć Krakowa wchodząca w skład dzielnicy Zwierzyniec. Słynie nie tylko z Lajkonika, odpustu Emaus czy Fortu Kościuszko z...",https://adresowo.pl/o/mieszkanie-krakow-salwator-ul-krolowej-jadwigi-3-pokojowe-l9g0x1
3802440,969105,84.0,4,Kraków Swoszowice,ul. Mirosława Krzyżańskiego,Mieszkanie,Nie,"Jako wyłączne biuro sprzedaży mamy przyjemność zaprosić Państwa do zapoznania się z nową kameralną inwestycją, która powstaje w zielonych Swoszowicach, przy ul. Krzyżańskiego.  

  Osiedle  Zielony Zakątek Krzyżańskiego  to kameralny kompleks czterech budynków w zabudowie bliźniaczej, obejmujących ł...",https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-miroslawa-krzyzanskiego-4-pokojowe-k4t4o4
3768548,650000,33.0,1,Kraków Stare Miasto,ul. Starowiślna,Mieszkanie,Tak,"Mam przyjemność zaproponować Państwu zakup bardzo klimatycznego mieszkania położonego na początku ulicy Starowiślnej, zaledwie 3 minuty spacerem od Rynku Głównego.

Mieszkanie mieści się na czwartym piętrze, na poddaszu budynku, przez co ma swój niepowtarzalny charakter.

Podstawowy wymiar mieszkani...",https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-starowislna-1-pokoj-i3m1c4
3764906,750000,57.0,3,Kraków,Bieżanów,Mieszkanie,Tak,"Mieszkanie trzypokojowe w Krakowie-Bieżanów (osiedle Złocień Stary).

Dobra lokalizacja: blisko centrum handlowe, komunikacja miejska i kolejowa.

Możliwość zamieszkania od zaraz.

Ewentualnie garaż. Cena bez garażu.",https://adresowo.pl/o/mieszkanie-krakow-biezanow-3-pokojowe-57-m2-s0w6i2
3762880,799000,58.0,3,Kraków Prądnik Czerwony,ul. Strzelców,Mieszkanie,Tak,"Oferta prywatna. Bardzo proszę pośredników o niekontaktowanie się.

58 m2, trzy niezależne pokoje, jasna kuchnia, piwnica.
IX piętro/XV.
Mieszkanie z 1981 r.

ATUTY:
- Salon, loggia i średni pokój: wystawa południowa z widokiem na Kraków, kopiec Kościuszki, Tatry.
- Najmniejszy pokój i kuchnia: z wi...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-strzelcow-3-pokojowe-o4j5b6
3802434,669805,61.0,3,Kraków Swoszowice,ul. Mirosława Krzyżańskiego,Mieszkanie,Nie,"Jako wyłączne biuro sprzedaży mamy przyjemność zaprosić Państwa do zapoznania się z nową kameralną inwestycją, która powstaje w zielonych Swoszowicach, przy ul. Krzyżańskiego.  

  Osiedle  Zielony Zakątek Krzyżańskiego  to kameralny kompleks czterech budynków w zabudowie bliźniaczej, obejmujących ł...",https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-miroslawa-krzyzanskiego-3-pokojowe-m9u5u6
3802258,839000,66.0,3,Kraków Kurdwanów,ul. por. Halszki,Mieszkanie,Nie,"Mamy przyjemność zaprezentować Państwu mieszkanie na sprzedaż o powierzchni 66,6 m2, zlokalizowane w dzielnicy Kurdwanów przy ulicy Halszki.

Oferta na wyłączność. 

We speak English. If you’re interested in this particular apartment, contact us. English description below.

LOKALIZACJA
Zdecydowanie ...",https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-por-halszki-3-pokojowe-y0o0x8
3760558,770000,57.0,3,Kraków Prądnik Biały,ul. Jasna,Mieszkanie,Tak,"Do sprzedania mieszkanie 3-pokojowe na parterze o powierzchni 57,3 m² + balkon, na ulicy Jasnej 1 w Krakowie (dzielnica Prądnik Biały).

Do mieszkania przynależy również komórka lokatorska o pow. 4,4 m².

Osiedle ogrodzone, niska zabudowa, parking dla mieszkańców, zielony dziedziniec z ławkami.

Prz...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-jasna-3-pokojowe-a2y0u8
3759570,720000,51.0,2,Kraków Bieńczyce,os. Niepodległości,Mieszkanie,Tak,"NA SPRZEDAŻ

Klimatyzowane, dwupokojowe mieszkanie z osobną, widną kuchnią o powierzchni 51,4 m2. Mieszkanie znajduje się na drugim piętrze 3-piętrowego bloku w zielonej i spokojnej okolicy, z dobrym dostępem do komunikacji miejskiej oraz różnych lokali usługowych.

OPIS MIESZKANIA:
- Sypialnia (w p...",https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-niepodleglosci-2-pokojowe-n4i5a6
3757516,499000,71.0,3,Kraków Dębniki,ul. Drukarska,Mieszkanie,Tak,"Na sprzedaż oferujemy atrakcyjne 3-pokojowe mieszkanie w systemie TBS, położone w nowoczesnym, niskim bloku z 2006 roku (technologia tradycyjna). Powierzchnia lokalu to 71 m².

Mieszkanie znajduje się na Osiedlu Ruczaj w Krakowie, przy ul. Drukarskiej. Jest w pełni wyposażone i gotowe do wprowadzeni...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-drukarska-3-pokojowe-p9l6q9
3802256,840000,62.0,3,Kraków,ul. Złocieniowa,Mieszkanie,Nie,"| 
  Osiedle Złocień. 3 pokojowe mieszkanie - 62,49 m 2 .  

 Dwustronne, funkcjonalne, rozkładowe mieszkanie, z balkonem na 1 piętrze, 3-piętrowego budynku z 2006 r. 

 Mieszkanie po generalnym remoncie w 2017 r. Składa się z pokoju dziennego z aneksem kuchennym ( 25,0 m 2  ) z wyjściem na balkon, ...",https://adresowo.pl/o/mieszkanie-krakow-ul-zlocieniowa-3-pokojowe-m2z1x8
3802224,669000,59.0,3,Kraków Kurdwanów,ul. Kordiana,Mieszkanie,Nie,"Z przyjemnością przedstawiamy Państwu ofertę sprzedaży przestronnego, 3-pokojowego mieszkania o powierzchni 59,1m², usytuowanego na czwartym, ostatnim piętrze w bloku z 1997r. Mieszkanie znajduje się w doskonale skomunikowanej dzielnicy Kurdwanów, przy ul. Kordiana w Krakowie.

Oferta dostępna wyłąc...",https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-kordiana-3-pokojowe-e4g8x1
3755108,775000,52.0,2,Kraków Nowa Huta,os. Kolorowe,Mieszkanie,Tak,"Jeśli szukasz umeblowanego mieszkania do wejścia w świetnej lokalizacji zapraszam do kontaktu.

Na sprzedaż mieszkanie,  2-pokojowe z odrębna kuchnią, piwnicą oraz pomieszczeniami przynależnymi znajdujące się w Nowej Hucie na Osiedlu Kolorowym w Krakowie. 
Oferowane mieszkanie o powierzchni 52,88 m2...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-kolorowe-2-pokojowe-l1j7n8
3756282,640000,49.0,2,Kraków Bieżanów,ul. Aleksandry,Mieszkanie,Tak,"Oferuję na sprzedaż mieszkanie o powierzchni 49,95 m², składające się z:
- przestronnego salonu,
- sypialni,
- oddzielnej kuchni,
- łazienki, WC i przedpokoju.

Mieszkanie jest gotowe do zamieszkania, z możliwością pozostawienia pełnego wyposażenia. Dodatkowym atutem jest klimatyzacja, zapewniająca ...",https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-aleksandry-2-pokojowe-j6q0q1
3755824,959990,44.0,2,Kraków Wola Justowska,ul. Piotra Borowego,Mieszkanie,Tak,"Nowoczesny, 2-pokojowy apartament o powierzchni 44,79 m², położony na ostatnim piętrze kameralnego budynku z 2024 roku przy ul. Piotra Borowego, w sercu prestiżowej Woli Justowskiej.
To propozycja dla osób, które szukają spokoju, zieleni i wysokiego standardu, bez rezygnacji z wygodnego dojazdu do c...",https://adresowo.pl/o/mieszkanie-krakow-wola-justowska-ul-piotra-borowego-2-pokojowe-z7g9z8
3801530,400000,23.0,1,Kraków Podgórze Duchackie,ul. Spółdzielców,Mieszkanie,Nie,"Tecnocasa prezentuje kawalerkę o powierzchni 23,5 m², położoną na ósmym piętrze dziesięciopiętrowego bloku z 1975 roku. Mieszkanie znajduje się przy ul. Spółdzielców.

Oferta na wyłączność – tylko u nas!

We speak English. If you’re interested in this particular apartment, contact with us.

NAJWAŻNI...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-spoldzielcow-1-pokoj-a8g8m8
3800006,348000,23.0,1,Kraków Bieńczyce,os. Na Wzgórzach,Mieszkanie,Nie,"Biuro Nieruchomości WW DOM proponuje do sprzedaży:
Kraków, Bieńczyce, os. Na Wzgórzach

Mieszkanie 1 – pokojowe z balkonem i z oddzielną kuchnią, o powierzchni 22,66 m², zlokalizowane na czwartym piętrze budynku z windą.

Pomieszczenia:
Pokój (16 m²) z wnęką na szafę, przechodnia kuchnia, łazienka z...",https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-na-wzgorzach-1-pokoj-h1v5i9
3753092,869000,64.0,3,Kraków Nowa Huta,os. Piastów,Mieszkanie,Tak,"Sprzedam jasne, 3-pokojowe mieszkanie (64,93 m²) na 3. piętrze z windą, z balkonem i piwnicą, na os. Piastów (Mistrzejowice).


3 oddzielne pokoje + kuchnia + balkon, piwnica

blok z windą, zadbane otoczenie

świetna komunikacja: tramwaj, autobus, kolej (15 min pieszo), szybki wyjazd na obwodnicę

p...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-piastow-3-pokojowe-d1t6y0
3754546,725000,54.0,2,Kraków Mistrzejowice,os. Oświecenia,Mieszkanie,Tak,"LOKALIZACJA

Mieszkanie znajduje się w Krakowie na osiedlu Oświecenia (dzielnica: Mistrzejowice).
Bardzo dobra komunikacja - w pobliżu pętla tramwajowa oraz przystanki autobusowe. Na osiedlu znajdują się sklepy, piekarnie, apteka, szkoły, piękny duży park w odległości kilku kroków od mieszkania.


O...",https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-oswiecenia-2-pokojowe-l9n9e0
3754106,479000,18.0,1,Kraków Krowodrza,ul. Racławicka,Mieszkanie,Tak,"Mam do sprzedania garsonierą 18,80 m w centrum Krakowa. Mieszkanie składa się z pokoju z aneksem kuchennym, łazienki z toaletą, balkonu. W pełni umeblowane, w kuchni lodówka, kuchenka, piekarnik, w łazience kabina prysznicowa, toaleta, pralka.  Do mieszkania przynależy komórka lokatorska. W mieszkan...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-raclawicka-1-pokoj-s4w9w0
3798790,1599900,88.0,3,Kraków Krowodrza,ul. Poznańska,Mieszkanie,Nie,"Na sprzedaż wyjątkowa nieruchomości położona w jednej z najbardziej topowych lokalizacji w Krakowie - inwestycji ""Kamienice Herbowe"" przy ul. Poznańskiej. To propozycja dla osób, które cenią sobie ponadstandardowy komfort, elegancką przestrzeń i doskonałą komunikację, jednocześnie pragnąc spokoju i ...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-poznanska-3-pokojowe-v1h6w8
3796250,950000,115.0,5,Kraków Bronowice,ul. Wrocławska,Mieszkanie,Nie,"| 
  Lokal mieszkalno-komercyjny 115 m² | ul. Wrocławska, Kraków | Idealny pod hostel lub prywatny akademik!  

 Na sprzedaż  lokal mieszkalno-komercyjny o powierzchni 115 m² , położony przy prestiżowej i doskonale skomunikowanej  ulicy Wrocławskiej  w Krakowie. To miejsce, które łączy wygodę mieszk...",https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-wroclawska-5-pokojowe-w2j0a6
3753668,250000,56.0,2,Kraków Podgórze,ul. Nowohucka,Mieszkanie,Tak,"Szanowni Państwo,

mam przyjemność zaprezentować partycypację TBS do przejęcia na atrakcyjne 2-pokojowe mieszkanie o powierzchni użytkowej 56,90 m2, usytuowane na 1. piętrze trzypiętrowego bloku z 1999 roku w urokliwym Krakowie przy ul. Nowohuckiej.

Idealne miejsce dla osób szukających mieszkania w...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-nowohucka-2-pokojowe-e0m5b9
3751834,1150000,77.0,3,Kraków Dębniki,ul. dr. Jana Piltza,Mieszkanie,Tak,"Sprzedam mieszkanie – 3 pokoje, 77 m² – Ruczaj, ul. Piltza 43

Mam do sprzedania jasne i przestronne mieszkanie w Krakowie (Ruczaj, Osiedle Europejskie).
Mieszkanie ma 77 m², znajduje się na 2. piętrze w bloku z windą. Składa się z 3 pokoi.

➡️ Cena: 1 150 000 zł
➡️ Własność
➡️ Brak własnego miejsca...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-dr-jana-piltza-3-pokojowe-l8u9n4
3748138,520000,30.0,2,Kraków Nowa Huta,os. Centrum B,Mieszkanie,Tak,"Na sprzedaż oferuję świeżo wyremontowane, funkcjonalne mieszkanie o powierzchni 30,23 m², położone na 3. piętrze kamienicy w sercu Nowej Huty - osiedle Centrum B (Kraków).

ATUTY NIERUCHOMOŚCI:

• Po generalnym remoncie - wymienione instalacje, nowe podłogi, drzwi, ściany pomalowane w nowoczesnych o...",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-centrum-b-2-pokojowe-v7u7k4
3794338,1095000,68.0,4,Kraków Bieżanów,ul. Pawła Morawiańskiego,Mieszkanie,Nie,"Apartament bezczynszowy 68.73 m2 z ogródkiem i miejscem postojowym Bieżanów-Prokocim/Kraków.
3 x sypialnie, Salon z gródkiem 80m2 oraz miejscem postojowym.
Lokalizacja: Świetna dla osób ceniących sobie spokój od gwaru miasta a jednocześnie potrzebujących dobrej komunikacji z centrum. Dzięki bliskiem...",https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-pawla-morawianskiego-4-pokojowe-b7t3b7
3791990,1029999,65.0,3,Kraków,ul. Lubostroń,Mieszkanie,Nie,"Dwustronne, 3-pokojowe, w pełni rozkładowe mieszkanie na Osiedlu Europejskim w budynku ""Ateny""

Wyobraź sobie, że wracasz do domu po ciężkim dniu w pracy, wchodzisz do jasnego salonu, otwierasz duże drzwi balkonowe z widokiem na zamknięte osiedle bez wielkomiejskiego hałasu mimo, że spacer do biznes...",https://adresowo.pl/o/mieszkanie-krakow-ul-lubostron-3-pokojowe-z3w9z2
3747524,850000,34.0,2,Kraków Czyżyny,ul. Franciszka Hynka,Mieszkanie,Tak,"NOWOCZESNY APARTAMENT Z 2 MIEJSCAMI PARKINGOWYMI, 2-POKOJOWY I Z 2 BALKONAMI

LOKALIZACJA:
Kraków, Czyżyny - os. Dywizjonu 303, ul. Hynka

PARAMETRY:
- 34 m²
- 2 pokoje
- 4 piętro
- 2 balkony
- 2 miejsca parkingowe w garażu podziemnym

OPIS NIERUCHOMOŚCI:
Na sprzedaż wyjątkowy apartament o powierzch...",https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-franciszka-hynka-2-pokojowe-s8p9z5
3747336,1150000,64.0,2,Kraków Stare Miasto,ul. Bonerowska,Mieszkanie,Tak,"Lokalizacja: Kraków, Stare Miasto, ul. Bonerowska
Mieszkanie o pow. 64 m² + balkon.

Piętro: 4/IV (BEZ WINDY)

Mieszkanie składa się:
- Sypialnia: pow. 12 m²
- Salon: pow. 25 m²
- Kuchnia z jadalnią: zabudowa kuchenna, duża lodówka z zamrażalnikiem, kuchenka gazowa z piekarnikiem, stół rozkładany +...",https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-bonerowska-2-pokojowe-f9e2r4
3744960,580000,33.0,1,Kraków Podgórze,ul. Lanckorońska,Mieszkanie,Tak,"Sprzedam: Przytulne i funkcjonalne mieszkanie 33 m² w Krakowie - Podgórze

---

LOKALIZACJA

Mieszkanie znajduje się w klimatycznej części Podgórza, w pobliżu Kopca Krakusa i terenów rekreacyjnych (Kamieniołom Liban, park Bednarskiego). Doskonała komunikacja: tramwaje, autobusy oraz stacja kolejowa ...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-lanckoronska-1-pokoj-m2i4i9
3791230,1195000,76.0,4,Kraków Bieżanów,ul. Pawła Morawiańskiego,Mieszkanie,Nie,"Apartament bezczynszowy 76m2 z ogródkiem i miejscem postojowym Bieżanów/Kraków.
3 x sypialnie, salon, antresola z tarasem, ogródek 70m2 plus miejsce postojowe.
Lokalizacja: Świetna dla osób ceniących sobie spokój od gwaru miasta a jednocześnie potrzebujących dobrej komunikacji z centrum. Dzięki blis...",https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-pawla-morawianskiego-4-pokojowe-t6h0c9
3791072,930000,38.0,1,Kraków Zwierzyniec,ul. Piotra Borowego,Mieszkanie,Nie,"| 
  Nowoczesna kawalerka z dwoma balkonami - Zwierzyniec  
 
Na sprzedaż wyjątkowe, jasne mieszkanie o powierzchni 38,5m2, położone na 2 piętrze kameralnego apartamentowca z 2020 roku. 
 
 Najważniejsze atuty nieruchomości:  
- mieszkanie narożne, bardzo dobrze doświetlone, 
- widok południowo-zach...",https://adresowo.pl/o/mieszkanie-krakow-zwierzyniec-ul-piotra-borowego-1-pokoj-o8m8q4
3740578,450000,37.0,2,Kraków,Bieńczyce,Mieszkanie,Tak,"Witam !
Bardzo proszę dzwonić w godzinach 10-22 .
Rozważę każdą propozycję cenową.
Mieszkanie od właściciela - bez pośredników.

Do sprzedania posiadam mieszkanie 36,7 m2 + piwnica 1,88 metra .
2 pokoje, kuchnia, łazienka, 2 przedpokoje. Mieszkanie znajduje się w dzielnicy Bieńczyce, na Osiedlu Stru...",https://adresowo.pl/o/mieszkanie-krakow-bienczyce-2-pokojowe-37-m2-j1n8q1
3734530,579000,48.0,2,Kraków Nowa Huta,os. Zgody,Mieszkanie,Tak,"Na sprzedaż mieszkanie w Nowej Hucie przy Osiedlu Zgody 4.

- 2 pokoje
- korytarz
- kuchnia
- łazienka
- piwnica
- balkon

Mieszkanie jasne i przestronne.

Do remontu.",https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-zgody-2-pokojowe-u9t2k3
3729678,542000,34.0,1,Kraków Podgórze Duchackie,ul. Podedworze,Mieszkanie,Tak,"Inwestycja Podedworze 13, która postała z myślą o ludziach poszukujących miejsca idealnego na szczęśliwy dom.

Mieszkanie o powierzchni 34.05 m2, z balkonem o powierzchni 8.56 m2, położone na 6 piętrze w budynku B. Wystawa wschodnio - południowa oraz wysokie piętro zapewnia dużo światła cały dzień

...",https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-podedworze-1-pokoj-v7g0j9
3790144,1799000,86.0,3,Kraków Stare Miasto,ul. Wenecja,Mieszkanie,Nie,"| 
   
ZAPRASZAM DO ZAMIESZKANIA NA ULICY WENECJA.   
 
 Okolica jest wręcz wymarzona dla każdego, kto chce zamieszkać blisko Rynku Głównego, Plant, Błoni i wszystkich atrakcji jakie niesie ze sobą   Stare Miasto.   Mieszkając w Centrum miasta można mieć całkowitą ciszę i spokój. Zapraszam serdeczni...",https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-wenecja-3-pokojowe-g7d2y3
3790140,1295000,64.0,3,Kraków Dębniki,ul. Kobierzyńska,Mieszkanie,Nie,"| 
  Na sprzedaż 3 pokojowe mieszkanie z balkonem, położone na nowym osiedlu na Ruczaju.  
 
Mieszkanie usytuowane jest na pierwszym piętrze    w sześciopiętrowym bloku z 2022 roku, przy ulicy Kobierzyńskiej. 
 
 Na powierzchnię 64,77 m2 składa się :  
- pokój dzienny połączony z aneksem kuchennym (...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-kobierzynska-3-pokojowe-i7g7b0
3727904,749000,49.0,2,Kraków Prądnik Biały,ul. abp. Zygmunta Szczęsnego Felińskiego,Mieszkanie,Tak,"SPRZEDAM NOWOCZESNE, DWUPOKOJOWE MIESZKANIE Z BALKONEM I KLIMATYZACJĄ W KRAKOWIE - DZIELNICA PRĄDNIK BIAŁY.

---

NAJWAŻNIEJSZE INFORMACJE:
- Powierzchnia: 49 m²
- Pokoje: 2 sypialnie + kuchnia + łazienka + przedpokój
- Piętro: 1 z 3 w budynku z 2007 roku
- Czynsz: tylko 475 zł/miesiąc
- Lokalizacja...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-abp-zygmunta-szczesnego-felinskiego-2-pokojowe-a5e7a3
3725906,865000,43.0,2,Kraków Prądnik Biały,ul. Papierni Prądnickich,Mieszkanie,Tak,"Mieszkanie 43,50m--2 pokoje -Loggia,garaż,mieszkanie nowe , świeżo wykończone,oddane marzec 2025rok,do wprowadzenia nowe osiedle ul.Papierni Prądnickich, Prądnik biały 
Mieszkanie znajduje się na piątym piętrze- ostatnie- z pięknym widokiem na park i panoramę Krakowa
Wykończone -meble kuchenne i dwi...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-papierni-pradnickich-2-pokojowe-r6w1i2
3724652,930000,51.0,2,Kraków Krowodrza,ul. Kazimierza Wielkiego,Mieszkanie,Tak,"BEZ POŚREDNIKA

Mieszkanie 2-pokojowe o powierzchni 51,04 m2 przy ul. Kazimierza Wielkiego w Krakowie.

Lokal znajduje się na 4. piętrze w 5-piętrowej kameralnej kamienicy i składa się z:
- pokoju dziennego z aneksem kuchennym (22,56 m2),
- sypialni (17,26 m2),
- łazienki (5,14 m2),
- przedpokoju (6...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-kazimierza-wielkiego-2-pokojowe-m8o5k9
3790108,699000,45.0,3,Kraków Prądnik Czerwony,ul. Powstańców,Mieszkanie,Nie,"| 
 SŁONECZNE 3-POKOJOWE MIESZKANIE 
NA PRĄDNIKU CZERWONYM 
 
    
Prezentujemy mieszkanie o powierzchni 45,75 m2, położone na 11-piętrze 12-piętrowego budynku przy ulicy Powstańców. 
 
Budynek z lat 80-tych, z płyty, po termomodernizacji i z wymienionymi windami. 
Przed blokiem liczne miejsca parki...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-powstancow-3-pokojowe-c7r0b2
3790100,640000,42.0,2,Kraków Prądnik Biały,ul. Macieja Słomczyńskiego,Mieszkanie,Nie,"| 
    2 pokoje / osobna kuchnia / ul. Macieja Słomczyńskiego / szybki tramwaj / gotowe do wejścia / garaż / komórka lokatorska        
 
Tylko u nas,  mamy klucze do nieruchomości. 
 
 Układ i powierzchnia:  
- 2 pokoje, kuchnia, łazienka oraz przedpokój; 
- 2/3 piętro w bloku z 2005 roku; 
- 42,8 ...",https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-macieja-slomczynskiego-2-pokojowe-j5d1x6
3693920,638000,36.0,1,Kraków Grzegórzki,ul. Jana Karola Chodkiewicza,Mieszkanie,Tak,"Sprzedam mieszkanie w centrum Krakowa przy ul .Chodkiewicza 3. Poddasze o powierzchni użytkowej 36.2 m2 ( około 50m2 powierzchnia całkowita) . Mieszkanie ciche ( okna wychodzą na podwórze),jasne (ekspozycja zachodnia), korytarz jest jasny przed wejściem do mieszkania znajduje się okno. W mieszkaniu ...",https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-jana-karola-chodkiewicza-1-pokoj-c7y1c5
3723160,670000,35.0,2,Kraków Stare Miasto,ul. Rakowicka,Mieszkanie,Tak,"Sprzedam w pełni wyposażone, jasne mieszkanie o powierzchni 36m2 znajdujące się na pierwszym piętrze kamienicy w samym centrum Krakowa - przy ulicy Rakowickiej 11a. Mieszkanie jest wolne od wad prawnych i technicznych. Opinie SANEPIDU, kominiarskie, instalacji gazowej itp. Piwnica. Nowe okna. Klatka...",https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-rakowicka-2-pokojowe-c3d1e3
3722860,769000,65.0,3,Kraków Wzgórza Krzesławickie,ul. Niebyła,Mieszkanie,Tak,"Na sprzedaż mieszkanie 65m² – parter, salon z aneksem kuchennym
Oferuję jasne i przytulne mieszkanie o powierzchni 64 m², położone na parterze w spokojnej okolicy. Okna na południowy zachód z widokiem na piękne zachody słońca.
Mieszkanie składa się z:
• przestronnego salonu z aneksem kuchennym
• jad...",https://adresowo.pl/o/mieszkanie-krakow-wzgorza-krzeslawickie-ul-niebyla-3-pokojowe-a6d3f4
3790028,425000,22.0,1,Kraków Dębniki,ul. Kobierzyńska,Mieszkanie,Nie,"| 
 Na sprzedaż w pełni wyposażony  apartament typu studio o powierzchni ok. 23 m² , zlokalizowany w nowoczesnym, czteropiętrowym apartamentowcu z windą, położonym w jednej z  najbardziej dynamicznie rozwijających się części Krakowa  - w bezpośrednim sąsiedztwie Zalewu Zakrzówek. 
 
 To gotowy produ...",https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-kobierzynska-1-pokoj-x4b3y9
3789634,750000,57.0,3,Kraków,ul. Leonida Teligi,Mieszkanie,Nie,"| 
  Ul. Teligi. 3 pokojowe mieszkanie - 57,50 m 2 , z loggią.  

 Dwustronne, funkcjonalne, rozkładowe mieszkanie, na 1 piętrze, 4-piętrowego budynku po termomodernizacji. 

 Składa się z pokoju dziennego ( 14,65 m 2  ) z wyjściem na zabudowaną loggię, 2 sypialni ( 15,00 m 2   i  10,35 m 2  ), oddz...",https://adresowo.pl/o/mieszkanie-krakow-ul-leonida-teligi-3-pokojowe-h7w1l9
3719348,420000,20.0,1,Kraków Krowodrza,ul. Tkacka,Mieszkanie,Tak,"Sprzedam klimatyczne mieszkanie w wyjątkowej lokalizacji - idealne dla studentów lub pod wynajem!

Na sprzedaż oferuję bardzo ciche mieszkanie, położone tuż obok Akademii Górniczo-Hutniczej, w zadbanej, międzywojennej kamienicy przy ul. Tkackiej (przecznica od ul. Czarnowiejskiej). To spokojna, zamk...",https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-tkacka-1-pokoj-y3i5r2
3717068,574000,30.0,1,Kraków Czyżyny,ul. Bolesława Orlińskiego,Mieszkanie,Tak,"Kraków, Czyżyny, ul Orlińskiego, Osiedle AVIA
Mieszkanie 1-pokojowe o powierzchni 30,69 m2+ balkon 4,83m2. Nieruchomość znajduje się na czwartym piętrze w 8-piętrowym budynku z 2017 roku.
Pomieszczenia:
Przedpokój (3,17m2), 1 Pokój (18,58m2), osobna, jasna kuchnia (4,95m2), łazienka z WC (3,99m2), b...",https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-boleslawa-orlinskiego-1-pokoj-n3e8u3
3715874,135000,13.0,1,Kraków Grzegórzki,ul. Grzegórzecka,Mieszkanie,Tak,SPRZEDAM MIEJSCE POSTOJOWE W GARAZY  PODZIEMNYM/ WISLANE TARASY 2.0/ UL GRZEGORZECKA 69D.,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-grzegorzecka-1-pokoj-w9e3q2
3789210,835000,49.0,2,Kraków Grzegórzki,al. Ignacego Daszyńskiego,Mieszkanie,Nie,"Mam przyjemność prowadzić sprzedaż 2-pokojowego, jasnego mieszkanie z balkonem o powierzchni użytkowej 49,2 m² w centrum Krakowa!  Dodatkową powierzchnie stanowi przynależna piwnica oraz oszklony balkon!

Mieszkanie położone jest w topowej lokalizacji przy Alei Ignacego Daszyńskiego 21 w dzielnicy G...",https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-al-ignacego-daszynskiego-2-pokojowe-k1q5t7
